"Flawless Amethyst", "Flawless Amethyst", -1, 1, 0, 0, 15, 5, 1, 0, 1, 15000, -1, -1, "gzv", "gzv", "gzv", 16, 1, 1, 0, 0, 0, "flpgsv", "invgsvd", "", "", 0, "xxx", -1, -1, 0, 0, "gema", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Amethyst", "Perfect Amethyst", -1, 1, 0, 0, 18, 6, 1, 0, 1, 30000, -1, -1, "gpv", "gpv", "gpv", 16, 1, 1, 0, 0, 0, "flpgsv", "invgsve", "", "", 0, "xxx", -1, -1, 0, 0, "gema", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Chipped Topaz", "Chipped Topaz", -1, 1, 0, 0, 1, 3, 1, 0, 1, 500, -1, -1, "gcy", "gcy", "gcy", 16, 1, 1, 0, 0, 0, "flpgsy", "invgsya", "", "", 0, "xxx", -1, -1, 0, 0, "gemt", "gem0", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Topaz", "Flawed Topaz", -1, 1, 0, 0, 5, 4, 1, 0, 1, 1500, -1, -1, "gfy", "gfy", "gfy", 16, 1, 1, 0, 0, 0, "flpgsy", "invgsyb", "", "", 0, "xxx", -1, -1, 0, 0, "gemt", "gem1", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Topaz", "Topaz", -1, 1, 0, 0, 12, 5, 1, 0, 1, 5000, -1, -1, "gsy", "gsy", "gsy", 16, 1, 1, 0, 0, 0, "flpgsy", "invgsyc", "", "", 0, "xxx", -1, -1, 0, 0, "gemt", "gem2", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawless Topaz", "Flawless Topaz", -1, 1, 0, 0, 15, 6, 1, 0, 1, 15000, -1, -1, "gly", "gly", "gly", 16, 1, 1, 0, 0, 0, "flpgsy", "invgsyd", "", "", 0, "xxx", -1, -1, 0, 0, "gemt", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Topaz", "Perfect Topaz", -1, 1, 0, 0, 18, 7, 1, 0, 1, 30000, -1, -1, "gpy", "gpy", "gpy", 16, 1, 1, 0, 0, 0, "flpgsy", "invgsye", "", "", 0, "xxx", -1, -1, 0, 0, "gemt", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Chipped Sapphire", "Chipped Sapphire", -1, 1, 0, 0, 1, 4, 1, 0, 1, 500, -1, -1, "gcb", "gcb", "gcb", 16, 1, 1, 0, 0, 0, "flpgsb", "invgsba", "", "", 0, "xxx", -1, -1, 0, 0, "gems", "gem0", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Sapphire", "Flawed Sapphire", -1, 1, 0, 0, 5, 5, 1, 0, 1, 1500, -1, -1, "gfb", "gfb", "gfb", 16, 1, 1, 0, 0, 0, "flpgsb", "invgsbb", "", "", 0, "xxx", -1, -1, 0, 0, "gems", "gem1", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Sapphire", "Sapphire", -1, 1, 0, 0, 12, 6, 1, 0, 1, 5000, -1, -1, "gsb", "gsb", "gsb", 16, 1, 1, 0, 0, 0, "flpgsb", "invgsbc", "", "", 0, "xxx", -1, -1, 0, 0, "gems", "gem2", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawless Sapphire", "Flawless Sapphire", -1, 1, 0, 0, 15, 7, 1, 0, 1, 15000, -1, -1, "glb", "glb", "glb", 16, 1, 1, 0, 0, 0, "flpgsb", "invgsbd", "", "", 0, "xxx", -1, -1, 0, 0, "gems", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Sapphire", "Perfect Sapphire", -1, 1, 0, 0, 18, 8, 1, 0, 1, 30000, -1, -1, "gpb", "gpb", "gpb", 16, 1, 1, 0, 0, 0, "flpgsb", "invgsbe", "", "", 0, "xxx", -1, -1, 0, 0, "gems", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Chipped Emerald", "Chipped Emerald", -1, 1, 0, 0, 1, 5, 1, 0, 1, 500, -1, -1, "gcg", "gcg", "gcg", 16, 1, 1, 0, 0, 0, "flpgsg", "invgsga", "", "", 0, "xxx", -1, -1, 0, 0, "geme", "gem0", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Emerald", "Flawed Emerald", -1, 1, 0, 0, 5, 6, 1, 0, 1, 1500, -1, -1, "gfg", "gfg", "gfg", 16, 1, 1, 0, 0, 0, "flpgsg", "invgsgb", "", "", 0, "xxx", -1, -1, 0, 0, "geme", "gem1", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Emerald", "Emerald", -1, 1, 0, 0, 12, 7, 1, 0, 1, 5000, -1, -1, "gsg", "gsg", "gsg", 16, 1, 1, 0, 0, 0, "flpgsg", "invgsgc", "", "", 0, "xxx", -1, -1, 0, 0, "geme", "gem2", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawless Emerald", "Flawless Emerald", -1, 1, 0, 0, 15, 8, 1, 0, 1, 15000, -1, -1, "glg", "glg", "glg", 16, 1, 1, 0, 0, 0, "flpgsg", "invgsgd", "", "", 0, "xxx", -1, -1, 0, 0, "geme", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Emerald", "Perfect Emerald", -1, 1, 0, 0, 18, 9, 1, 0, 1, 30000, -1, -1, "gpg", "gpg", "gpg", 16, 1, 1, 0, 0, 0, "flpgsg", "invgsge", "", "", 0, "xxx", -1, -1, 0, 0, "geme", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Chipped Ruby", "Chipped Ruby", -1, 1, 0, 0, 1, 6, 1, 0, 1, 500, -1, -1, "gcr", "gcr", "gcr", 16, 1, 1, 0, 0, 0, "flpgsr", "invgsra", "", "", 0, "xxx", -1, -1, 0, 0, "gemr", "gem0", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Ruby", "Flawed Ruby", -1, 1, 0, 0, 5, 7, 1, 0, 1, 1500, -1, -1, "gfr", "gfr", "gfr", 16, 1, 1, 0, 0, 0, "flpgsr", "invgsrb", "", "", 0, "xxx", -1, -1, 0, 0, "gemr", "gem1", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Ruby", "Ruby", -1, 1, 0, 0, 12, 8, 1, 0, 1, 5000, -1, -1, "gsr", "gsr", "gsr", 16, 1, 1, 0, 0, 0, "flpgsr", "invgsrc", "", "", 0, "xxx", -1, -1, 0, 0, "gemr", "gem2", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawless Ruby", "Flawless Ruby", -1, 1, 0, 0, 15, 9, 1, 0, 1, 15000, -1, -1, "glr", "glr", "glr", 16, 1, 1, 0, 0, 0, "flpgsr", "invgsrd", "", "", 0, "xxx", -1, -1, 0, 0, "gemr", "gem3", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Perfect Ruby", "Perfect Ruby", -1, 1, 0, 0, 18, 10, 1, 0, 1, 30000, -1, -1, "gpr", "gpr", "gpr", 16, 1, 1, 0, 0, 0, "flpgsr", "invgsre", "", "", 0, "xxx", -1, -1, 0, 0, "gemr", "gem4", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, -1, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Chipped Diamond", "Chipped Diamond", -1, 1, 0, 0, 1, 7, 1, 0, 1, 500, -1, -1, "gcw", "gcw", "gcw", 16, 1, 1, 0, 0, 0, "flpgsw", "invgswa", "", "", 0, "xxx", -1, -1, 0, 0, "gemd", "gem0", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Flawed Diamond", "Flawed Diamond", -1, 1, 0, 0, 5, 8, 1, 0, 1, 1500, -1, -1, "gfw", "gfw", "gfw", 16, 1, 1, 0, 0, 0, "flpgsw", "invgswb", "", "", 0, "xxx", -1, -1, 0, 0, "gemd", "gem1", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
"Diamond", "Diamond", -1, 1, 0, 0, 12, 9, 1, 0, 1, 5000, -1, -1, "gsw", "gsw", "gsw", 16, 1, 1, 0, 0, 0, "flpgsw", "invgswc", "", "", 0, "xxx", -1, -1, 0, 0, "gemd", "gem2", "item_gem", 12, "item_gem", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, "", -1, 0, 0, 0, ItemCount, 0, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 0, 0, 0, "xxx", "xxx", -1, -1, -1, -1, -1
