"Razor Bow", "bow", "", "8hb", "sbw", "8hb", 0, -1, 2, 1, -1, -1, -1, 1, 8, 22, -1, -1, 13, -1, -10, -1, 100, 25, 62, 32, 1, 33, 21, 1350, 63550, -1, -1, "sbw", "hbw", "8hb", "6hb", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flphbw", "invhbw", "", "", 1, 4, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Cedar Bow", "bow", "", "8lb", "lbw", "8lb", 0, -1, 2, 1, -1, -1, -1, 1, 10, 29, -1, -1, 13, -1, -1, -1, 100, 53, 49, 28, 1, 35, 23, 1770, 81950, -1, -1, "lbw", "lbw", "8lb", "6lb", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplbw", "invlbw", "inv8lbu", "inv8lbu", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Double Bow", "bow", "", "8cb", "lbw", "8cb", 0, -1, 2, 1, -1, -1, -1, 1, 11, 26, -1, -1, 13, -1, -10, -1, 100, 58, 73, 36, 1, 39, 25, 2481, 118759, -1, -1, "lbw", "cbw", "8cb", "6cb", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpcbw", "invcbw", "invcbwu", "invcbwu", 1, 4, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Short Siege Bow", "bow", "", "8s8", "sbb", "8s8", 0, -1, 2, 1, -1, -1, -1, 1, 13, 30, -1, -1, 13, -1, -1, -1, 100, 65, 80, 40, 1, 43, 25, 3435, 171705, -1, -1, "sbb", "sbb", "8s8", "6s7", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpsbb", "invsbb", "inv8s8u", "inv8s8u", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Long Siege Bow", "bow", "", "8l8", "lbb", "8l8", 0, -1, 2, 1, -1, -1, -1, 1, 10, 42, -1, -1, 13, -1, 10, -1, 100, 80, 95, 44, 1, 46, 25, 4935, 252510, -1, -1, "lbb", "lbb", "8l8", "6l7", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplbb", "invlbb", "", "", 1, 6, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Rune Bow", "bow", "", "8sw", "sbb", "8sw", 0, -1, 2, 1, -1, -1, -1, 1, 14, 35, -1, -1, 13, -1, -1, -1, 100, 73, 103, 48, 1, 49, 25, 7800, 409200, -1, -1, "sbb", "swb", "8sw", "6sw", "bow", "bow", 6, "bow", 2, 3, -1, -1, -1, -1, "flpswb", "invswb", "invswbu", "invswbu", 1, 5, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Gothic Bow", "bow", "", "8lw", "lbb", "8lw", 0, -1, 2, 1, -1, -1, -1, 1, 10, 50, -1, -1, 13, -1, 10, -1, 100, 95, 118, 55, 1, 52, 25, 11025, 601800, -1, -1, "lbb", "lwb", "8lw", "6lw", "bow", "bow", 6, "bow", 2, 4, -1, -1, -1, -1, "flplwb", "invlwb", "", "", 1, 6, 0, "", 0, "item_bow", 12, "item_bow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Arbalest", "xbow", "", "8lx", "lxb", "8lx", 0, -1, 2, 1, -1, -1, -1, 1, 14, 27, -1, -1, -1, -1, -10, -1, 100, 52, 61, 30, 1, 34, 22, 2709, 111606, -1, -1, "lxb", "lxb", "8lx", "6lx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flplxb", "invlxb", "inv8lxu", "inv8lxu", 1, 3, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Siege Crossbow", "xbow", "", "8mx", "lxb", "8mx", 0, -1, 2, 1, -1, -1, -1, 1, 20, 42, -1, -1, -1, -1, -1, -1, 100, 80, 70, 40, 1, 40, 25, 7335, 315900, -1, -1, "lxb", "mxb", "8mx", "6mx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flpmxb", "invmxb", "inv8mxu", "inv8mxu", 1, 4, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Balista", "xbow", "", "8hx", "hxb", "8hx", 0, -1, 2, 1, -1, -1, -1, 1, 33, 55, -1, -1, -1, -1, 10, -1, 100, 110, 80, 50, 1, 47, 25, 12588, 617636, -1, -1, "hxb", "hxb", "8hx", "6hx", "xbw", "xbw", 5, "xbow", 2, 4, -1, -1, -1, -1, "flphxb", "invhxb", "invhxbu", "invhxbu", 1, 6, 0, "reload lag between shots", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Chu-Ko-Nu", "xbow", "", "8rx", "hxb", "8rx", 0, -1, 2, 1, -1, -1, -1, 1, 14, 32, -1, -1, -1, -1, -60, -1, 100, 80, 95, 40, 1, 54, 25, 8517, 489418, -1, -1, "hxb", "rxb", "8rx", "6rx", "xbw", "xbw", 5, "xbow", 2, 3, -1, -1, -1, -1, "flprxb", "invrxb", "invrxbu", "invrxbu", 1, 5, 0, "fires 5 shots before reload", 0, "item_crossbow", 12, "item_crossbow", 0, 0, 5, 1, 0, 0, -1, -1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 5, 8, 0, "xxx", "xxx", 1, 0
"Khalim Flail", "mace", "", "qf1", "fla", "qf1", 0, -1, -1, -1, 1, 15, -1, -1, -1, -1, -1, -1, -1, -1, -10, 100, -1, 41, 35, 30, -1, 0, 0, 1412, 0, -1, -1, "fla", "fla", "", "", "1hs", "1hs", 5, "1hsl", 2, 3, -1, -1, -1, -1, "flpfla", "invqf1", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 1, 0, 5, 0, 0, 0, 17, 1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 2, 2, 1, "xxx", "xxx", 0, 0
"Super Khalim Flail", "mace", "", "qf2", "fla", "qf2", 0, -1, -1, -1, 1, 15, -1, -1, -1, -1, -1, -1, -1, -1, -10, 100, -1, -1, -1, 30, -1, 0, 0, 1412, 0, -1, -1, "fla", "fla", "", "", "1hs", "1hs", 5, "1hsl", 2, 3, -1, -1, -1, -1, "flpfla", "invqf2", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 1, 0, 5, 0, 0, 0, 17, 1, 0, 7, 0, 0, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 2, 2, 1, "xxx", "xxx", 0, 0
"Katar", "h2h", "", "ktr", "ktr", "ktr", 100, -1, 2, 1, 4, 7, -1, -1, -1, -1, -1, -1, 14, 1, -10, 75, 75, 20, 20, 48, -1, 1, 0, 72, 3072, -1, -1, "ktr", "ktr", "9ar", "7ar", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpktr", "invktr", "", "", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, 1, 2, -1, 1, 1, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "wrb", "btl", 1, 0
"Wrist Blade", "h2h", "", "wrb", "ktr", "wrb", 100, -1, 2, 1, 5, 9, -1, -1, -1, -1, -1, -1, 14, 1, -1, 75, 75, 33, 33, 52, -1, 9, 0, 220, 8980, -1, -1, "ktr", "wrb", "9wb", "7wb", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpktr", "invktr", "", "", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, 1, 1, -1, 1, 1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "axf", "skr", 1, 0
"Hatchet Hands", "h2h", "", "axf", "axf", "axf", 100, -1, 2, 1, 2, 15, -1, -1, -1, -1, -1, -1, 14, 1, 10, 75, 75, 37, 37, 56, -1, 12, 0, 466, 14092, -1, -1, "axf", "axf", "9xf", "7xf", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpaxf", "invaxf", "invaxfu", "invaxfu", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "ces", "clw", 1, 0
"Cestus", "h2h", "", "ces", "axf", "ces", 100, -1, 2, 1, 7, 15, -1, -1, -1, -1, -1, -1, 14, 1, -1, 75, 75, 42, 42, 72, -1, 15, 0, 514, 17710, -1, -1, "axf", "ces", "9cs", "7cs", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpaxf", "invaxf", "invaxfu", "invaxfu", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "clw", "btl", 1, 0
"Claws", "h2h", "", "clw", "clw", "clw", 100, -1, 2, 1, 8, 15, -1, -1, -1, -1, -1, -1, 14, 1, -10, 75, 75, 46, 46, 64, -1, 18, 0, 683, 23794, -1, -1, "clw", "clw", "9lw", "7lw", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpclw", "invclw", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "btl", "xxx", 1, 0
"Blade Talons", "h2h", "", "btl", "clw", "btl", 100, -1, 2, 1, 10, 14, -1, -1, -1, -1, -1, -1, 14, 1, -20, 75, 75, 50, 50, 69, -1, 21, 0, 847, 30787, -1, -1, "clw", "btl", "9tw", "7tw", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpclw", "invclw", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 20, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, 1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Scissors Katar", "h2h", "", "skr", "skr", "skr", 100, -1, 2, 1, 9, 17, -1, -1, -1, -1, -1, -1, 14, 1, -10, 75, 75, 55, 55, 68, -1, 24, 0, 1029, 39196, -1, -1, "skr", "skr", "9qr", "7qr", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpskr", "invskr", "invskru", "invskru", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, 1, 1, -1, 1, 20, 1, 1, 1, 1, 20, 1, 1, 1, 1, 20, -1, -1, 1, 1, 20, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Quhab", "h2h", "", "9ar", "ktr", "9ar", 100, -1, 2, 1, 11, 24, -1, -1, -1, -1, -1, -1, 14, 1, -1, 75, 75, 57, 57, 48, -1, 28, 21, 2334, 81852, -1, -1, "ktr", "ktr", "9ar", "7ar", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpktr", "invktr", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Wrist Spike", "h2h", "", "9wb", "ktr", "9wb", 100, -1, 2, 1, 13, 27, -1, -1, -1, -1, -1, -1, 14, 1, -10, 75, 75, 66, 66, 56, -1, 32, 24, 4203, 152996, -1, -1, "ktr", "wrb", "9wb", "7wb", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpktr", "invktr", "", "", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Fascia", "h2h", "", "9xf", "axf", "9xf", 100, -1, 2, 1, 8, 37, -1, -1, -1, -1, -1, -1, 14, 1, 10, 75, 75, 69, 69, 64, -1, 36, 27, 4203, 171808, -1, -1, "axf", "axf", "9xf", "7xf", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpaxf", "invaxf", "invaxfu", "invaxfu", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Hand Scythe", "h2h2", "", "9cs", "axf", "9cs", 100, -1, 2, 1, 16, 37, -1, -1, -1, -1, -1, -1, 14, 1, -10, 75, 75, 73, 73, 72, -1, 41, 30, 2964, 144524, -1, -1, "axf", "ces", "9cs", "7cs", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpaxf", "invaxf", "invaxfu", "invaxfu", 1, 2, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
"Greater Claws", "h2h2", "", "9lw", "clw", "9lw", 100, -1, 2, 1, 18, 37, -1, -1, -1, -1, -1, -1, 14, 1, -20, 75, 75, 76, 76, 52, -1, 45, 33, 5061, 252745, -1, -1, "clw", "clw", "9lw", "7lw", "ht1", "ht1", 5, "1hsl", 1, 3, -1, -1, -1, -1, "flpclw", "invclw", "", "", 1, 3, 0, "", 0, "item_sword", 12, "item_sword", 0, 0, 5, 0, 0, 0, -1, -1, 0, 7, 0, 0, 3, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, -1, -1, 255, -1, -1, 1, 2, 0, "xxx", "xxx", 1, 0
