"Amulet of the Viper", 0, 1, -1, 1, -1, 0, 0, "vip", "Amulet", -1, -1, 5, 5000, "lgry", "", "", "", "", -1, "", "mana", -1, 10, 10, "res-pois", -1, 25, 25, "hp", -1, 10, 10, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Staff of Kings", 0, 1, -1, 1, -1, 0, 0, "msf", "Staff", -1, -1, 5, 5000, "dgry", "", "", "", "", -1, "", "res-all", -1, 10, 10, "swing3", -1, 50, 50, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Horadric Staff", 0, 1, -1, 1, -1, 0, 0, "hst", "Staff", -1, -1, 5, 5000, "blac", "", "", "", "", -1, "", "mana", -1, 10, 10, "res-pois", -1, 25, 25, "hp", -1, 10, 10, "res-all", -1, 10, 10, "swing3", -1, 50, 50, "", -1, 0, 0, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hell Forge Hammer", 0, 1, -1, 1, -1, 0, 0, "hfh", "Hammer", -1, -1, 5, 5000, "cred", "", "", "", "", -1, "", "fire-min", -1, 5, 5, "fire-max", -1, 20, 20, "res-fire", -1, 40, 40, "ac", -1, 35, 35, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"KhalimFlail", 0, 1, -1, 1, -1, 0, 0, "qf1", "Flail", -1, -1, 5, 5000, "dblu", "", "", "", "", -1, "", "ltng-min", -1, 1, 1, "ltng-max", -1, 20, 20, "swing3", -1, 50, 50, "att", -1, 40, 40, "", -1, 0, 0, "", -1, 0, 0, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"SuperKhalimFlail", 0, 1, -1, 1, -1, 0, 0, "qf2", "Flail", -1, -1, 5, 5000, "dblu", "", "", "", "", -1, "", "ltng-min", -1, 1, 1, "ltng-max", -1, 40, 40, "swing3", -1, 50, 50, "att", -1, 40, 40, "manasteal", -1, 6, 6, "lifesteal", -1, 6, 6, "", -1, 0, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Coldkill", 100, 1, -1, 1, -1, 44, 36, "9ha", "Hatchet", -1, -1, 5, 5000, "cblu", "cblu", "", "invhaxu", "", -1, "", "dmg-cold", 50, 40, 40, "res-cold", -1, 15, 15, "res-cold-max", -1, 15, 15, "swing3", -1, 30, 30, "hit-skill", 45, 10, 10, "gethit-skill", 44, 10, 5, "dmg%", -1, 150, 190, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Butcher's Pupil", 100, 1, -1, 1, -1, 47, 39, "9ax", "Cleaver", -1, -1, 5, 5000, "cblu", "cblu", "", "invaxeu", "", -1, "", "deadly", -1, 35, 35, "openwounds", -1, 25, 25, "dmg%", -1, 150, 200, "indestruct", -1, 1, 1, "swing3", -1, 30, 30, "dmg-norm", -1, 30, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Islestrike", 100, 1, -1, 1, -1, 51, 43, "92a", "Twin Axe", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dru", -1, 2, 2, "str", -1, 10, 10, "dex", -1, 10, 10, "vit", -1, 10, 10, "enr", -1, 10, 10, "ac-miss", -1, 50, 50, "crush", -1, 25, 25, "dmg%", -1, 170, 190, "skill", 233, 1, 1, "skill", 248, 1, 1, "", -1, -1, -1, "", -1, -1, -1
"Pompe's Wrath", 100, 1, -1, 1, -1, 53, 45, "9mp", "Crowbill", -1, -1, 5, 5000, "cred", "cred", "", "invmpiu", "", -1, "", "hit-skill", 244, 4, 8, "slow", -1, 50, 50, "dmg-fire", -1, 35, 150, "knock", -1, 1, 1, "dmg%", -1, 140, 170, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Guardian Naga", 100, 1, -1, 1, -1, 56, 48, "9wa", "Naga", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "hit-skill", 92, 5, 8, "thorns", -1, 15, 15, "res-pois", -1, 30, 30, "dmg%", -1, 150, 180, "dmg-pois", 250, 256, 256, "dmg-max", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Warlord's Trust", 100, 1, -1, 1, -1, 43, 35, "9la", "Military Axe", -1, -1, 5, 5000, "whit", "whit", "", "", "", -1, "", "ac", -1, 75, 75, "regen", -1, 20, 20, "vit/lvl", 4, -1, -1, "res-all", -1, 10, 10, "rep-dur", 25, -1, -1, "dmg%", -1, 175, 175, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spellsteel", 100, 1, -1, 1, -1, 47, 39, "9ba", "Bearded Axe", -1, -1, 5, 5000, "whit", "whit", "", "", "", -1, "", "ease", -1, -60, -60, "mana", -1, 100, 100, "red-mag", -1, 12, 15, "cast1", -1, 10, 10, "dmg%", -1, 165, 165, "regen-mana", -1, 25, 25, "charged", 54, 20, 1, "charged", 87, 30, 3, "charged", 101, 100, 10, "charged", 225, 60, 12, "", -1, -1, -1, "", -1, -1, -1
"Stormrider", 100, 1, -1, 1, -1, 49, 41, "9bt", "Tabar", -1, -1, 5, 5000, "lred", "lred", "", "inv9btu", "", -1, "", "hit-skill", 53, 5, 10, "hit-skill", 38, 10, 0, "dmg-ltng", -1, 1, 200, "dmg-norm", -1, 35, 75, "dmg%", -1, 100, 100, "dur", -1, 50, 50, "light-thorns", -1, 15, 15, "gethit-skill", 38, 15, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Boneslayer Blade", 100, 1, -1, 1, -1, 50, 42, "9ga", "Gothic Axe", -1, -1, 5, 5000, "", "", "", "invgaxu", "", -1, "", "att-und/lvl", 10, -1, -1, "dmg-und/lvl", 20, -1, -1, "str", -1, 8, 8, "swing2", -1, 20, 20, "att%", -1, 35, 35, "dmg%", -1, 180, 220, "charged", 101, 200, 20, "gethit-skill", 101, 50, 0, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Minataur", 100, 1, -1, 1, -1, 53, 45, "9gi", "Ancient Axe", -1, -1, 5, 5000, "", "", "", "inv9giu", "", -1, "", "stupidity", -1, 2, 2, "half-freeze", -1, 1, 1, "str", -1, 15, 20, "slow", -1, 50, 50, "crush", -1, 30, 30, "dmg-norm", -1, 20, 30, "dmg%", -1, 140, 200, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Suicide Branch", 100, 1, -1, 1, -1, 41, 33, "9wn", "Burnt Wand", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "thorns", -1, 25, 25, "cast2", -1, 50, 50, "res-all", -1, 10, 10, "mana%", -1, 10, 10, "hp", -1, 40, 40, "allskills", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Carin Shard", 100, 1, -1, 1, -1, 43, 35, "9yw", "Petrified Wand", -1, -1, 5, 5000, "cblu", "cblu", "", "", "", -1, "", "hp/lvl", 10, -1, -1, "cast2", -1, 10, 10, "mana/lvl", 10, -1, -1, "balance2", -1, 30, 30, "regen", -1, 5, 5, "nec", -1, 1, 1, "skilltab", 8, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Arm of King Leoric", 100, 1, -1, 1, -1, 44, 36, "9bw", "Tomb Wand", -1, -1, 5, 5000, "", "", "", "invbwnu", "", -1, "", "skilltab", 8, 2, 2, "gethit-skill", 93, 5, 10, "mana/lvl", 10, -1, -1, "gethit-skill", 88, 10, 2, "cast1", -1, 10, 10, "skilltab", 7, 2, 2, "skill", 77, 2, 2, "skill", 80, 2, 2, "skill", 69, 3, 3, "skill", 70, 3, 3, "", -1, -1, -1, "", -1, -1, -1
"Blackhand Key", 100, 1, -1, 1, -1, 49, 41, "9gw", "Grave Wand", -1, -1, 5, 5000, "blac", "blac", "", "inv9gwu", "", -1, "", "skilltab", 6, 1, 1, "dmg-to-mana", -1, 20, 20, "hp", -1, 50, 50, "light", -1, -2, -2, "cast3", -1, 30, 30, "res-fire", -1, 37, 37, "nec", -1, 2, 2, "charged", 150, 30, 13, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Dark Clan Crusher", 100, 1, -1, 1, -1, 42, 34, "9cl", "Cudgel", -1, -1, 5, 5000, "dgld", "dgld", "", "invclbu", "", -1, "", "dru", -1, 2, 2, "dmg-demon", -1, 200, 200, "att-demon", -1, 200, 200, "dmg%", -1, 195, 195, "att%", -1, 20, 25, "demon-heal", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Zakarum's Hand", 100, 1, -1, 1, -1, 45, 37, "9sc", "Rune Scepter", -1, -1, 5, 5000, "lpur", "lpur", "", "", "", -1, "", "manasteal", -1, 8, 8, "ignore-ac", -1, 1, 1, "regen-mana", -1, 10, 10, "regen-stam", -1, 15, 15, "hit-skill", 59, 6, 5, "dmg%", -1, 180, 220, "swing2", -1, 30, 30, "skill", 114, 2, 2, "skill", 118, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Fetid Sprinkler", 100, 1, -1, 1, -1, 46, 38, "9qs", "Holy Water Sprinkler", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "pal", -1, 2, 2, "hit-skill", 87, 5, 1, "hit-skill", 81, 10, 1, "dmg-pois", 100, 409, 409, "dmg%", -1, 160, 190, "att", -1, 150, 200, "dmg-norm", -1, 15, 25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hand of Blessed Light", 100, 1, -1, 1, -1, 50, 42, "9ws", "Divine Scepter", -1, -1, 5, 5000, "lyel", "", "", "", "", -1, "", "pal", -1, 2, 2, "dmg%", -1, 130, 160, "att%", -1, 100, 100, "ac", -1, 50, 50, "regen-mana", -1, 15, 15, "light", -1, 4, 4, "dmg-norm", -1, 20, 45, "skill", 101, 4, 4, "skill", 121, 2, 2, "hit-skill", 121, 5, 4, "", -1, -1, -1, "", -1, -1, -1
"Fleshrender", 100, 1, -1, 1, -1, 46, 38, "9sp", "Barbed Club", -1, -1, 5, 5000, "blac", "", "", "invspcu", "", -1, "", "openwounds", -1, 25, 25, "noheal", -1, 1, 1, "crush", -1, 20, 20, "deadly", -1, 20, 20, "dmg-norm", -1, 35, 50, "dmg%", -1, 130, 200, "dru", -1, 1, 1, "skilltab", 16, 2, 2, "dur", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Sureshrill Frost", 100, 1, -1, 1, -1, 47, 39, "9ma", "Flanged Mace", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "dmg-cold", 125, 63, 112, "nofreeze", -1, 1, 1, "dmg%", -1, 150, 180, "dmg-norm", -1, 5, 10, "freeze", -1, 3, 3, "charged", 64, 50, 9, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Moonfall", 100, 1, -1, 1, -1, 50, 42, "9mt", "Jagged Star", -1, -1, 5, 5000, "", "", "", "invmstu", "", -1, "", "hit-skill", 56, 5, 6, "dmg-fire", -1, 55, 115, "red-mag", -1, 9, 12, "dmg%", -1, 120, 150, "light", -1, 2, 2, "charged", 56, 60, 11, "dmg-norm", -1, 10, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Baezil's Vortex", 100, 1, -1, 1, -1, 53, 45, "9fl", "Knout", -1, -1, 5, 5000, "dblu", "dblu", "", "", "", -1, "", "hit-skill", 48, 5, 8, "dmg-ltng", -1, 1, 150, "mana", -1, 100, 100, "res-ltng", -1, 25, 25, "dmg%", -1, 160, 200, "swing2", -1, 20, 20, "charged", 48, 80, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Earthshaker", 100, 1, -1, 1, -1, 51, 43, "9wh", "Battle Hammer", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "hit-skill", 234, 5, 7, "knock", -1, 1, 1, "swing3", -1, 30, 30, "dmg%", -1, 180, 180, "stupidity", -1, 1, 1, "skilltab", 17, 3, 3, "dur", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Bloodtree Stump", 100, 1, -1, 1, -1, 56, 48, "9m9", "War Club", -1, -1, 5, 5000, "dred", "", "", "", "", -1, "", "crush", -1, 50, 50, "dmg%", -1, 180, 220, "res-all", -1, 20, 20, "str", -1, 25, 25, "skilltab", 13, 2, 2, "skill", 129, 3, 3, "dur", -1, 40, 40, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Gavel of Pain", 100, 1, -1, 1, -1, 53, 45, "9gm", "Martel de Fer", -1, -1, 5, 5000, "", "", "", "inv9gmu", "", -1, "", "hit-skill", 66, 5, 1, "gethit-skill", 76, 5, 1, "thorns", -1, 26, 26, "indestruct", -1, 1, 1, "dmg-norm", -1, 12, 30, "dmg%", -1, 130, 160, "charged", 66, 3, 8, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Bloodletter", 100, 1, -1, 1, -1, 38, 30, "9ss", "Gladius", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "dmg-norm", -1, 12, 45, "att", -1, 90, 90, "lifesteal", -1, 8, 8, "stamdrain", -1, 10, 10, "swing2", -1, 20, 20, "dmg%", -1, 140, 140, "skill", 127, 2, 4, "skill", 151, 1, 3, "dur", -1, 30, 30, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Coldsteel Eye", 100, 1, -1, 1, -1, 39, 31, "9sm", "Cutlass", -1, -1, 5, 5000, "dgry", "", "", "invscmu", "", -1, "", "stupidity", -1, 1, 1, "slow", -1, 30, 30, "deadly", -1, 50, 50, "dur", -1, 50, 50, "dmg%", -1, 200, 250, "swing2", -1, 20, 20, "manasteal", -1, 6, 6, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hexfire", 100, 1, -1, 1, -1, 41, 33, "9sb", "Shamshir", -1, -1, 5, 5000, "", "", "", "invsbru", "", -1, "", "charged", 62, 36, 6, "ignore-ac", -1, 1, 1, "res-fire", -1, 25, 25, "res-fire-max", -1, 10, 10, "dmg-norm", -1, 35, 40, "dmg%", -1, 140, 160, "fireskill", -1, 3, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Blade of Ali Baba", 100, 1, -1, 1, -1, 43, 35, "9fc", "Tulwar", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "sock", 3, -1, -1, "gold%/lvl", 20, -1, -1, "mag%/lvl", 8, -1, -1, "mana", -1, 15, 15, "dmg%", -1, 60, 120, "dex", -1, 5, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Ginther's Rift", 100, 1, -1, 1, -1, 45, 37, "9cr", "Dimensional Blade", -1, -1, 5, 5000, "cblu", "", "", "inv9cru", "", -1, "", "red-mag", -1, 7, 12, "swing2", -1, 30, 30, "rep-dur", 20, -1, -1, "dur", -1, 40, 40, "dmg-mag", -1, 50, 120, "dmg%", -1, 100, 150, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Headstriker", 100, 1, -1, 1, -1, 47, 39, "9bs", "Battle Sword", -1, -1, 5, 5000, "bwht", "bwht", "", "", "", -1, "", "noheal", -1, 1, 1, "str", -1, 15, 15, "deadly/lvl", 12, -1, -1, "dmg/lvl", 8, -1, -1, "dmg%", -1, 150, 150, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Plague Bearer", 100, 1, -1, 1, -1, 49, 41, "9ls", "Rune Sword", -1, -1, 5, 5000, "", "", "", "inv9lsu", "", -1, "", "hit-skill", 92, 5, 4, "dmg-pois", 200, 384, 384, "dmg-norm", -1, 10, 45, "dmg%", -1, 150, 150, "res-pois", -1, 45, 45, "skill", 238, 5, 5, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Atlantian", 100, 1, -1, 1, -1, 50, 42, "9wd", "Ancient Sword", -1, -1, 5, 5000, "lblu", "lblu", "", "", "", -1, "", "dur", -1, 100, 100, "ac", -1, 75, 75, "str", -1, 16, 16, "dex", -1, 12, 12, "vit", -1, 8, 8, "dmg%", -1, 200, 250, "pal", -1, 2, 2, "att%", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Crainte Vomir", 100, 1, -1, 1, -1, 50, 42, "92h", "Espadon", -1, -1, 5, 5000, "lgld", "", "", "inv2hsu", "", -1, "", "slow", -1, 35, 35, "dmg-ac", -1, -70, -70, "move2", -1, 20, 20, "red-dmg%", -1, 10, 10, "dmg%", -1, 160, 200, "swing3", -1, 50, 50, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Bing Sz Wang", 100, 1, -1, 1, -1, 51, 43, "9cm", "Dacian Falx", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ease", -1, -30, -30, "dmg-cold", 75, 50, 140, "str", -1, 20, 20, "freeze", -1, 2, 2, "hit-skill", 64, 5, 3, "dmg%", -1, 130, 160, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Vile Husk", 100, 1, -1, 1, -1, 52, 44, "9gs", "Tusk Sword", -1, -1, 5, 5000, "dgry", "dgry", "", "invgisu", "", -1, "", "hit-skill", 66, 6, 1, "dmg-und/lvl", 60, -1, -1, "res-pois", -1, 50, 50, "dmg-pois", 150, 426, 426, "dmg%", -1, 150, 200, "att-und/lvl", 20, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Cloudcrack", 100, 1, -1, 1, -1, 53, 45, "9b9", "Gothic Sword", -1, -1, 5, 5000, "", "", "", "invbswu", "", -1, "", "hit-skill", 121, 6, 7, "dmg-ltng", -1, 1, 240, "ac", -1, 30, 30, "light", -1, 2, 2, "res-ltng-max", -1, 10, 10, "dmg%", -1, 150, 200, "light-thorns", -1, 15, 15, "skilltab", 10, 2, 2, "skilltab", 11, 2, 2, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Todesfaelle Flamme", 100, 1, -1, 1, -1, 54, 46, "9fb", "Zweihander", -1, -1, 5, 5000, "", "", "", "inv9fbu", "", -1, "", "dmg-fire", -1, 50, 200, "res-fire", -1, 40, 40, "abs-fire", -1, 10, 10, "att-skill", 47, 10, 6, "dmg%", -1, 120, 160, "charged", 52, 45, 10, "charged", 51, 20, 10, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Swordguard", 100, 1, -1, 1, -1, 55, 48, "9gd", "Executioner Sword", -1, -1, 5, 5000, "bwht", "bwht", "", "invgsdu", "", -1, "", "ease", -1, -50, -50, "ac/lvl", 40, -1, -1, "res-all", -1, 10, 20, "ac-miss", -1, 100, 100, "dmg-to-mana", -1, 30, 30, "dmg%", -1, 170, 180, "ac-hth", -1, 200, 200, "balance2", -1, 20, 20, "block", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spineripper", 100, 1, -1, 1, -1, 40, 32, "9dg", "Poignard", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "ignore-ac", -1, 1, 1, "lifesteal", -1, 8, 8, "noheal", -1, 1, 1, "swing3", -1, 15, 15, "dex", -1, 10, 10, "dmg%", -1, 200, 240, "dmg-norm", -1, 15, 27, "nec", -1, 1, 1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Heart Carver", 100, 1, -1, 1, -1, 44, 36, "9di", "Rondel", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "deadly", -1, 35, 35, "ignore-ac", -1, 1, 1, "dmg-norm", -1, 15, 35, "dmg%", -1, 190, 240, "skill", 131, 4, 4, "skill", 142, 4, 4, "skill", 150, 4, 4, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Blackbog's Sharp", 100, 1, -1, 1, -1, 46, 38, "9kr", "Cinquedeas", -1, -1, 5, 5000, "", "", "", "invkrsu", "", -1, "", "slow", -1, 50, 50, "ac", -1, 50, 50, "dmg-norm", -1, 15, 45, "swing3", -1, 30, 30, "dmg-pois", 250, 500, 500, "skill", 73, 5, 5, "skill", 83, 4, 4, "skill", 92, 4, 4, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Stormspike", 100, 1, -1, 1, -1, 49, 41, "9bl", "Stilleto", -1, -1, 5, 5000, "cblu", "cblu", "", "inv9blu", "", -1, "", "dmg-ltng", -1, 1, 120, "light-thorns", -1, 20, 20, "gethit-skill", 38, 25, 3, "dmg%", -1, 150, 150, "res-ltng/lvl", 8, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Impaler", 100, 1, -1, 1, -1, 39, 31, "9sr", "War Spear", -1, -1, 5, 5000, "lred", "lred", "", "", "", -1, "", "ignore-ac", -1, 1, 1, "att", -1, 150, 150, "swing2", -1, 20, 20, "openwounds", -1, 40, 40, "noheal", -1, 1, 1, "dmg%", -1, 140, 170, "skill", 19, 5, 5, "skill", 14, 3, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Kelpie Snare", 100, 1, -1, 1, -1, 41, 33, "9tr", "Fuscina", -1, -1, 5, 5000, "", "", "", "invtriu", "", -1, "", "slow", -1, 75, 75, "res-fire", -1, 50, 50, "hp/lvl", 10, -1, -1, "dmg-norm", -1, 30, 50, "str", -1, 10, 10, "dmg%", -1, 140, 180, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Soulfeast Tine", 100, 1, -1, 1, -1, 43, 35, "9br", "War Fork", -1, -1, 5, 5000, "lyel", "lyel", "", "inv9bru", "", -1, "", "ease", -1, -20, -20, "lifesteal", -1, 7, 7, "manasteal", -1, 7, 7, "stamdrain", -1, 20, 20, "dmg%", -1, 150, 190, "att", -1, 150, 250, "dur", -1, 15, 15, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Hone Sundan", 100, 1, -1, 1, -1, 45, 37, "9st", "Yari", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "sock", 3, -1, -1, "dmg-norm", -1, 20, 40, "crush", -1, 45, 45, "rep-dur", 10, -1, -1, "dmg%", -1, 160, 200, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Spire of Honor", 100, 1, -1, 1, -1, 47, 39, "9p9", "Lance", -1, -1, 5, 5000, "lgry", "lgry", "", "", "", -1, "", "att%", -1, 25, 25, "light", -1, 3, 3, "regen", -1, 20, 20, "balance2", -1, 20, 20, "dmg-norm", -1, 20, 40, "dmg-dem/lvl", 12, -1, -1, "dmg%", -1, 150, 200, "skilltab", 9, 3, 3, "ac%", -1, 25, 25, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"The Meat Scraper", 100, 1, -1, 1, -1, 49, 41, "9b7", "Lochaber Axe", -1, -1, 5, 5000, "dred", "dred", "", "", "", -1, "", "dmg%", -1, 150, 200, "swing2", -1, 30, 30, "lifesteal", -1, 10, 10, "openwounds", -1, 50, 50, "mag%", -1, 25, 25, "skilltab", 13, 3, 3, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Blackleach Blade", 100, 1, -1, 1, -1, 50, 42, "9vo", "Bill", -1, -1, 5, 5000, "blac", "blac", "", "", "", -1, "", "ease", -1, -25, -25, "hit-skill", 72, 5, 5, "light", -1, -2, -2, "lifesteal", -1, 8, 8, "dmg/lvl", 10, -1, -1, "dmg%", -1, 100, 140, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Athena's Wrath", 100, 1, -1, 1, -1, 50, 42, "9s8", "Battle Scythe", -1, -1, 5, 5000, "", "", "", "inv9s8u", "", -1, "", "dru", -1, 1, 3, "dex", -1, 15, 15, "swing2", -1, 30, 30, "hp/lvl", 8, -1, -1, "dmg/lvl", 8, -1, -1, "dmg%", -1, 150, 180, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Pierre Tombale Couant", 100, 1, -1, 1, -1, 51, 43, "9pa", "Partizan", -1, -1, 5, 5000, "lgld", "lgld", "", "", "", -1, "", "deadly", -1, 55, 55, "bar", -1, 3, 3, "balance2", -1, 30, 30, "manasteal", -1, 6, 6, "dmg-norm", -1, 12, 20, "dmg%", -1, 160, 220, "att", -1, 100, 200, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Husoldal Evo", 100, 1, -1, 1, -1, 52, 44, "9h9", "Bec-de-Corbin", -1, -1, 5, 5000, "", "", "", "", "", -1, "", "regen", -1, 20, 20, "att", -1, 200, 250, "noheal", -1, 1, 1, "dmg-norm", -1, 20, 32, "dmg%", -1, 160, 200, "swing2", -1, 20, 20, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
"Grim's Burning Dead", 100, 1, -1, 1, -1, 52, 45, "9wc", "Grim Scythe", -1, -1, 5, 5000, "cred", "cred", "", "", "", -1, "", "dmg-fire", -1, 131, 232, "res-fire", -1, 45, 45, "dmg%", -1, 140, 180, "thorns", -1, 8, 8, "ease", -1, -50, -50, "nec", -1, 3, 3, "reduce-ac", -1, 50, 50, "ac%", -1, 20, 20, "att", -1, 200, 250, "", -1, -1, -1, "", -1, -1, -1, "", -1, -1, -1
